source_system,source_order_id,customer_mobile,customer_email,customer_name,order_date,amount_inr,items_count,category,store_id
pos,POS-0002470,8317229992,anjali_kapoor1178@yahoo.com,Anjali Kapoor,2025-05-10 09:00:00,279.9,1,Cappuccino,DEL-02
ecommerce,ECO-0002471,9050455674,trishasaxena647@outlook.com,Trisha Saxena,2026-06-04 04:00:00,185.01,1,Sandwich,online
ecommerce,ECO-0002472,8274647748,pallavipatel738@outlook.com,Pallavi Patel,2026-05-04 12:00:00,4253.86,2,Bulk Order,online
ecommerce,ECO-0002473,9266808778,riya.iyer896@gmail.com,Riya Iyer,2026-03-24 20:00:00,651.72,1,Coffee Beans 250g,online
ecommerce,ECO-0002474,7730996274,komal.hussain1320@yahoo.com,Komal Hussain,2026-05-27 01:00:00,171.15,1,Espresso,online
loyalty,LOY-0002475,7232040382,shreyamenon779@outlook.com,Shreya Menon,2026-04-03 22:00:00,1024.65,4,Sandwich,online
pos,POS-0002476,9485035198,rahul.kapoor642@outlook.com,Rahul Kapoor,2026-05-10 04:00:00,720.33,3,Cold Brew,PUN-01
pos,POS-0002477,8960020392,sonia_ali1254@gmail.com,Sonia Ali,2026-02-23 19:00:00,399.32,1,Sandwich,HYD-01
ecommerce,ECO-0002478,9480267053,mohanpandey338@outlook.com,Mohan Pandey,2026-05-17 21:00:00,1039.81,1,Merchandise,online
pos,POS-0002479,7319811623,karthik.sen546@yahoo.com,Karthik Sen,2025-12-24 21:00:00,247.46,1,Cappuccino,MUM-01
pos,POS-0002480,7903725038,mohan.verma132@gmail.com,Mohan Verma,2026-05-02 00:00:00,1015.26,4,Cold Brew,DEL-01
loyalty,LOY-0002481,9648154135,vinaykhan266@gmail.com,Vinay Khan,2026-05-09 08:00:00,207.9,1,Espresso,online
pos,POS-0002482,8936523081,geeta_joshi836@yahoo.com,Geeta Joshi,2026-06-08 02:00:00,208.34,1,Espresso,BLR-02
ecommerce,ECO-0002483,9691197867,nitin.menon1470@yahoo.com,Nitin Menon,2026-03-28 15:00:00,1076.9,2,Coffee Beans 250g,online
pos,POS-0002484,8108462308,naveenmishra237@rediffmail.com,Naveen Mishra,2026-04-13 05:00:00,4781.01,1,Bulk Order,HYD-01
pos,POS-0002485,9109212258,zaranaidu1181@outlook.com,Zara Naidu,2026-04-21 17:00:00,1220.74,2,Coffee Beans 250g,BLR-03
loyalty,LOY-0002486,9309345471,sushma_subramanian732@yahoo.com,Sushma Subramanian,2026-05-26 22:00:00,239.89,1,Sandwich,online
loyalty,LOY-0002487,8114119590,rashmi.sharma1477@rediffmail.com,Rashmi Sharma,2026-01-28 19:00:00,1406.45,2,Coffee Beans 250g,online
pos,POS-0002488,7103053483,rekhamehta1120@rediffmail.com,Rekha Mehta,2026-03-20 21:00:00,474.55,2,Sandwich,BLR-01
ecommerce,ECO-0002489,7649226579,maheshsubramanian1473@rediffmail.com,Mahesh Subramanian,2026-06-01 10:00:00,275.56,1,Espresso,online
loyalty,LOY-0002490,9750241959,tarunsheikh1374@rediffmail.com,Tarun Sheikh,2026-05-03 06:00:00,626.15,2,Espresso,online
pos,POS-0002491,7238588232,vinay_mehta318@yahoo.com,Vinay Mehta,2025-08-11 23:00:00,2612.36,4,Coffee Beans 250g,PUN-01
pos,POS-0002492,7660478003,aliya_naidu613@yahoo.com,Aliya Naidu,2025-12-05 08:00:00,85.02,1,Pastry,BLR-03
pos,POS-0002493,8121756576,omar_joshi167@rediffmail.com,Omar Joshi,2025-09-08 04:00:00,727.11,2,Sandwich,DEL-01
ecommerce,ECO-0002494,9958901006,abhishek_patel161@rediffmail.com,Abhishek Patel,2026-05-11 11:00:00,982.65,1,Merchandise,online
ecommerce,ECO-0002495,9675885480,gaurav_nair1126@hotmail.com,Gaurav Nair,2026-02-25 13:00:00,783.49,1,Merchandise,online
loyalty,LOY-0002496,7589287183,geeta.mehta476@rediffmail.com,Geeta Mehta,2025-12-03 07:00:00,378.25,1,Cold Brew,online
loyalty,LOY-0002497,9608341341,imranyadav673@hotmail.com,Imran Yadav,2025-08-31 16:00:00,1663.27,1,Bulk Order,online
loyalty,LOY-0002498,9189361219,aliya.singh468@hotmail.com,Aliya Singh,2026-06-03 09:00:00,758.89,2,Cold Brew,online
loyalty,LOY-0002499,9130372180,sandeep_agarwal353@gmail.com,Sandeep Agarwal,2026-05-03 05:00:00,103.87,1,Pastry,online
pos,POS-0002500,7265332548,sandeep_sen676@outlook.com,Sandeep Sen,2026-06-06 20:00:00,263.78,1,Cappuccino,MUM-01
loyalty,LOY-0002501,7724482641,rekharoy1479@gmail.com,Rekha Roy,2026-05-01 17:00:00,254.24,1,Espresso,online
loyalty,LOY-0002502,7757008310,ayeshahussain793@rediffmail.com,Ayesha Hussain,2026-06-05 13:00:00,350.14,1,Sandwich,online
pos,POS-0002503,9027988453,pratiksha.rao276@gmail.com,Pratiksha Rao,2026-02-18 00:00:00,612.77,1,Coffee Beans 250g,BLR-03
ecommerce,ECO-0002504,7815332107,komal.rao170@rediffmail.com,Komal Rao,2025-07-28 11:00:00,312.53,1,Sandwich,online
loyalty,LOY-0002505,7952237950,vinay_qureshi1464@hotmail.com,Vinay Qureshi,2026-05-21 07:00:00,4469.2,1,Bulk Order,online
ecommerce,ECO-0002506,7797213883,maheshrao696@gmail.com,Mahesh Rao,2026-04-29 05:00:00,3873.94,1,Bulk Order,online
ecommerce,ECO-0002507,7098136085,prakash.rao281@rediffmail.com,Prakash Rao,2026-04-21 07:00:00,3947.89,2,Bulk Order,online
ecommerce,ECO-0002508,9797605900,vikram_qureshi800@rediffmail.com,Vikram Qureshi,2026-04-30 14:00:00,934.08,4,Cappuccino,online
pos,POS-0002509,7765444197,bhavanaahmed1280@gmail.com,Bhavana Ahmed,2026-01-19 21:00:00,823.19,1,Coffee Beans 250g,HYD-01
pos,POS-0002510,8304531346,prakashhussain1180@gmail.com,Prakash Hussain,2026-05-15 07:00:00,207.36,1,Sandwich,BLR-01
pos,POS-0002511,8371296371,divyashah81@outlook.com,Divya Shah,2026-01-29 05:00:00,3605.38,1,Bulk Order,BLR-03
pos,POS-0002512,8285849087,ashokkhan669@outlook.com,Ashok Khan,2026-05-28 10:00:00,3491.37,1,Bulk Order,PUN-01
ecommerce,ECO-0002513,9945462350,ananyaali227@gmail.com,Ananya Ali,2025-08-05 07:00:00,638.52,2,Sandwich,online
pos,POS-0002514,7260458819,anil_banerjee297@hotmail.com,Anil Banerjee,2026-02-15 09:00:00,4297.26,1,Bulk Order,MUM-02
loyalty,LOY-0002515,8799692854,rahul.tiwari957@outlook.com,Rahul Tiwari,2026-02-01 06:00:00,532.53,1,Coffee Beans 250g,online
ecommerce,ECO-0002516,9184995201,sapna.pillai1466@yahoo.com,Sapna Pillai,2026-01-03 18:00:00,493.51,1,Coffee Beans 250g,online
pos,POS-0002517,7840447155,kunal_yadav1127@outlook.com,Kunal Yadav,2025-10-09 02:00:00,294.41,1,Sandwich,DEL-02
ecommerce,ECO-0002518,8205314450,rakeshhussain1246@rediffmail.com,Rakesh Hussain,2025-12-15 15:00:00,1208.46,2,Coffee Beans 250g,online
pos,POS-0002519,9025694661,anjali_gupta857@hotmail.com,Anjali Gupta,2026-06-02 03:00:00,270.3,1,Sandwich,BLR-01
loyalty,LOY-0002520,9727580980,nisha_krishnan654@yahoo.com,Nisha Krishnan,2026-05-20 13:00:00,216.71,1,Cappuccino,online
ecommerce,ECO-0002521,9478751828,faisal.sheikh719@rediffmail.com,Faisal Sheikh,2026-05-01 02:00:00,191.3,1,Pastry,online
loyalty,LOY-0002522,9187738633,aarti_malhotra1460@gmail.com,Aarti Malhotra,2026-05-23 04:00:00,548.0,2,Sandwich,online
ecommerce,ECO-0002523,7862795728,faisal.tiwari1389@rediffmail.com,Faisal Tiwari,2026-05-15 15:00:00,8579.5,2,Bulk Order,online
ecommerce,ECO-0002524,9251966319,tara.krishnan252@yahoo.com,Tara Krishnan,2026-04-08 11:00:00,1009.34,4,Cold Brew,online
pos,POS-0002525,7021302155,rohit_pillai1121@gmail.com,Rohit Pillai,2026-05-24 16:00:00,633.21,2,Cappuccino,BLR-02
loyalty,LOY-0002526,7584239423,snehasingh469@outlook.com,Sneha Singh,2026-02-04 07:00:00,840.92,1,Merchandise,online
loyalty,LOY-0002527,7028172148,megha_pillai1409@outlook.com,Megha Pillai,2026-05-01 17:00:00,558.89,1,Coffee Beans 250g,online
ecommerce,ECO-0002528,9736973774,tara_desai906@hotmail.com,Tara Desai,2026-06-03 19:00:00,668.82,1,Coffee Beans 250g,online
ecommerce,ECO-0002529,7420373664,manishpillai869@gmail.com,Manish Pillai,2026-03-26 17:00:00,580.2,2,Cappuccino,online
pos,POS-0002530,9907410264,sandeep_qureshi1218@outlook.com,Sandeep Qureshi,2026-04-26 16:00:00,7227.14,2,Bulk Order,BLR-02
loyalty,LOY-0002531,8689158766,aditya_chatterjee1@outlook.com,Aditya Chatterjee,2026-04-25 21:00:00,803.08,1,Coffee Beans 250g,online
pos,POS-0002532,9915637508,kiran_banerjee941@outlook.com,Kiran Banerjee,2026-01-21 22:00:00,405.9,2,Pastry,PUN-01
ecommerce,ECO-0002533,8027149640,latha.bose1388@rediffmail.com,Latha Bose,2026-05-07 14:00:00,236.3,1,Sandwich,online
loyalty,LOY-0002534,7838246955,yashkumar1455@yahoo.com,Yash Kumar,2026-05-20 09:00:00,200.72,1,Sandwich,online
pos,POS-0002535,9933663849,aishwarya_kumar433@outlook.com,Aishwarya Kumar,2025-10-05 23:00:00,3018.38,2,Bulk Order,DEL-01
loyalty,LOY-0002536,9382494990,rekhadesai879@gmail.com,Rekha Desai,2026-04-04 12:00:00,318.4,1,Cappuccino,online
loyalty,LOY-0002537,7128555276,trisha_krishnan1144@outlook.com,Trisha Krishnan,2026-01-12 20:00:00,293.38,1,Espresso,online
pos,POS-0002538,9387232434,pratiksha.chatterjee18@gmail.com,Pratiksha Chatterjee,2026-05-19 07:00:00,1081.92,1,Merchandise,DEL-01
ecommerce,ECO-0002539,7909007300,madhuri.roy1091@outlook.com,Madhuri Roy,2025-08-13 00:00:00,628.85,2,Sandwich,online
pos,POS-0002540,7878757242,vinaysubramanian284@hotmail.com,Vinay Subramanian,2026-05-10 18:00:00,357.13,1,Cold Brew,MUM-02
pos,POS-0002541,8945901049,yash.chatterjee617@yahoo.com,Yash Chatterjee,2026-05-14 09:00:00,592.5,2,Sandwich,DEL-01
loyalty,LOY-0002542,8877201711,meerapatel943@gmail.com,Meera Patel,2026-06-04 14:00:00,457.86,1,Coffee Beans 250g,online
loyalty,LOY-0002543,8021790684,jaya.iyer826@yahoo.com,Jaya Iyer,2026-03-23 12:00:00,194.29,1,Pastry,online
loyalty,LOY-0002544,9685196131,kiranpillai1265@outlook.com,Kiran Pillai,2025-12-20 20:00:00,942.69,1,Merchandise,online
ecommerce,ECO-0002545,9109430472,anil.pillai1067@hotmail.com,Anil Pillai,2026-05-01 19:00:00,3058.52,4,Coffee Beans 250g,online
pos,POS-0002546,9288677429,priyasheikh115@yahoo.com,Priya Sheikh,2026-02-01 15:00:00,560.56,2,Cappuccino,PUN-01
ecommerce,ECO-0002547,9895064586,pratikshabhat630@rediffmail.com,Pratiksha Bhat,2026-05-10 18:00:00,177.62,1,Espresso,online
pos,POS-0002548,8070317155,abhishekkumar553@rediffmail.com,Abhishek Kumar,2026-05-25 06:00:00,358.61,1,Cold Brew,BLR-01
pos,POS-0002549,8822195970,sushma.rao702@gmail.com,Sushma Rao,2026-05-10 06:00:00,699.19,1,Coffee Beans 250g,MUM-01
ecommerce,ECO-0002550,7575982448,aishwarya_hussain915@yahoo.com,Aishwarya Hussain,2026-03-23 23:00:00,334.73,1,Sandwich,online
loyalty,LOY-0002551,7761550184,yashmehta1483@yahoo.com,Yash Mehta,2026-05-27 01:00:00,286.41,1,Cold Brew,online
pos,POS-0002552,7265332548,sandeep_sen676@outlook.com,Sandeep Sen,2026-04-15 17:00:00,603.18,2,Sandwich,DEL-02
ecommerce,ECO-0002553,9071997401,rashmi_mukherjee264@hotmail.com,Rashmi Mukherjee,2026-05-22 18:00:00,1569.16,1,Bulk Order,online
ecommerce,ECO-0002554,9736973774,tara_desai906@hotmail.com,Tara Desai,2026-01-31 09:00:00,219.33,1,Sandwich,online
loyalty,LOY-0002555,9253927497,pranavchoudhary1352@outlook.com,Pranav Choudhary,2025-11-27 11:00:00,826.38,3,Espresso,online
pos,POS-0002556,7801978186,varunsharma513@hotmail.com,Varun Sharma,2026-05-20 17:00:00,281.69,1,Espresso,BLR-03
pos,POS-0002557,9526671810,varun.chatterjee591@hotmail.com,Varun Chatterjee,2025-12-26 09:00:00,209.24,1,Pastry,BLR-03
ecommerce,ECO-0002558,9494993141,arjunmalhotra214@yahoo.com,Arjun Malhotra,2026-03-26 04:00:00,254.11,1,Sandwich,online
ecommerce,ECO-0002559,7949178621,rashmi.rao91@yahoo.com,Rashmi Rao,2026-06-03 15:00:00,706.97,2,Cappuccino,online
pos,POS-0002560,9840757410,sapna.verma133@yahoo.com,Sapna Verma,2026-04-28 05:00:00,305.64,1,Cold Brew,DEL-01
loyalty,LOY-0002561,9543332049,rohankrishnan1101@hotmail.com,Rohan Krishnan,2026-05-17 01:00:00,98.55,1,Pastry,online
loyalty,LOY-0002562,9722647953,kavyakrishnan438@gmail.com,Kavya Krishnan,2026-04-24 08:00:00,1273.41,2,Merchandise,online
loyalty,LOY-0002563,9111882537,maheshali550@hotmail.com,Mahesh Ali,2026-05-27 19:00:00,248.13,1,Espresso,online
pos,POS-0002564,7593651849,sapna.ahmed705@rediffmail.com,Sapna Ahmed,2026-05-17 12:00:00,351.13,1,Sandwich,PUN-01
loyalty,LOY-0002565,8685425264,lakshmi.khanna1064@gmail.com,Lakshmi Khanna,2026-05-15 18:00:00,1053.92,2,Coffee Beans 250g,online
pos,POS-0002566,9742043526,rohan.hussain1261@rediffmail.com,Rohan Hussain,2026-02-12 19:00:00,361.49,1,Sandwich,MUM-02
pos,POS-0002567,9535223791,deepakgupta1210@hotmail.com,Deepak Gupta,2026-06-01 21:00:00,4276.22,2,Bulk Order,MUM-01
loyalty,LOY-0002568,7724482641,rekharoy1479@gmail.com,Rekha Roy,2026-03-13 18:00:00,581.76,2,Sandwich,online
pos,POS-0002569,7876484540,manishpillai839@outlook.com,Manish Pillai,2026-04-04 01:00:00,718.67,1,Merchandise,BLR-02
loyalty,LOY-0002570,7064133620,rajesh_das84@outlook.com,Rajesh Das,2026-05-05 09:00:00,1142.61,4,Sandwich,online
ecommerce,ECO-0002571,8381741930,pratiksha_reddy129@yahoo.com,Pratiksha Reddy,2026-05-30 11:00:00,997.4,4,Sandwich,online
pos,POS-0002572,7114821079,snehapillai792@yahoo.com,Sneha Pillai,2025-07-23 04:00:00,2719.33,4,Coffee Beans 250g,MUM-01
loyalty,LOY-0002573,7738989732,ayesha.sharma666@hotmail.com,Ayesha Sharma,2026-04-28 11:00:00,280.71,1,Cappuccino,online
loyalty,LOY-0002574,9855146183,deepak.ahmed1414@gmail.com,Deepak Ahmed,2026-03-24 18:00:00,469.57,1,Merchandise,online
loyalty,LOY-0002575,8286433631,asha.sharma76@yahoo.com,Asha Sharma,2025-12-28 07:00:00,270.18,1,Espresso,online
ecommerce,ECO-0002576,8518038818,rakeshnaidu874@yahoo.com,Rakesh Naidu,2026-01-05 04:00:00,1444.94,2,Coffee Beans 250g,online
ecommerce,ECO-0002577,7477096925,harish.joshi1327@gmail.com,Harish Joshi,2026-01-20 23:00:00,651.9,2,Sandwich,online
loyalty,LOY-0002578,7544313461,sneha.menon1324@yahoo.com,Sneha Menon,2026-06-05 06:00:00,387.37,1,Cold Brew,online
pos,POS-0002579,8137792706,rekha.qureshi1341@outlook.com,Rekha Qureshi,2025-12-27 22:00:00,218.54,1,Pastry,MUM-01
ecommerce,ECO-0002580,7616338345,anil_chatterjee946@yahoo.com,Anil Chatterjee,2025-09-24 03:00:00,549.74,2,Cold Brew,online
ecommerce,ECO-0002581,9223969808,sushma_pillai306@hotmail.com,Sushma Pillai,2025-11-12 04:00:00,271.66,1,Espresso,online
pos,POS-0002582,8556568648,nikhil_patel72@outlook.com,Nikhil Patel,2025-11-25 01:00:00,1034.49,1,Merchandise,BLR-02
loyalty,LOY-0002583,8050495618,aishwarya_bhat359@hotmail.com,Aishwarya Bhat,2026-05-31 02:00:00,234.81,1,Espresso,online
loyalty,LOY-0002584,8847420743,kunal_mehta459@rediffmail.com,Kunal Mehta,2026-03-16 05:00:00,896.97,4,Espresso,online
loyalty,LOY-0002585,8336116137,anjali.joshi1076@outlook.com,Anjali Joshi,2025-11-12 10:00:00,1333.39,2,Coffee Beans 250g,online
ecommerce,ECO-0002586,7665177977,aliya.kumar1202@yahoo.com,Aliya Kumar,2026-05-28 21:00:00,269.45,1,Espresso,online
pos,POS-0002587,9953287732,aishwaryashah1354@yahoo.com,Aishwarya Shah,2025-12-18 19:00:00,220.43,1,Cappuccino,DEL-01
pos,POS-0002588,8267582356,sonia.pillai210@rediffmail.com,Sonia Pillai,2025-12-05 10:00:00,1583.98,1,Bulk Order,PUN-01
ecommerce,ECO-0002589,7338698105,hemant.mishra517@outlook.com,Hemant Mishra,2026-03-13 05:00:00,703.8,1,Merchandise,online
pos,POS-0002590,8134685493,aditya.naidu1014@hotmail.com,Aditya Naidu,2026-05-31 19:00:00,488.34,2,Espresso,MUM-01
loyalty,LOY-0002591,9092973820,sandeep_kapoor201@gmail.com,Sandeep Kapoor,2026-05-06 13:00:00,999.02,2,Coffee Beans 250g,online
ecommerce,ECO-0002592,9736973774,tara_desai906@hotmail.com,Tara Desai,2026-04-29 23:00:00,738.07,1,Coffee Beans 250g,online
pos,POS-0002593,8280915583,meeratiwari361@outlook.com,Meera Tiwari,2026-05-18 22:00:00,436.94,2,Pastry,MUM-02
ecommerce,ECO-0002594,7173538153,jaya_bhat794@hotmail.com,Jaya Bhat,2026-04-13 22:00:00,966.94,3,Cappuccino,online
ecommerce,ECO-0002595,9048555842,aditya.bose737@hotmail.com,Aditya Bose,2026-03-21 07:00:00,467.44,2,Cold Brew,online
loyalty,LOY-0002596,8168291471,soniapillai165@hotmail.com,Sonia Pillai,2026-05-07 02:00:00,258.24,1,Cappuccino,online
pos,POS-0002597,8516155961,anil_naidu80@gmail.com,Anil Naidu,2026-04-30 19:00:00,344.42,1,Cappuccino,BLR-01
loyalty,LOY-0002598,7177222223,trishasheikh75@outlook.com,Trisha Sheikh,2025-08-31 09:00:00,304.03,1,Espresso,online
ecommerce,ECO-0002599,7722232074,mohan_naidu302@hotmail.com,Mohan Naidu,2025-08-09 04:00:00,644.56,2,Cold Brew,online
pos,POS-0002600,8228052009,arjun_pillai1332@hotmail.com,Arjun Pillai,2026-05-05 19:00:00,3529.12,1,Bulk Order,BLR-03
ecommerce,ECO-0002601,8824440370,ishita_nair1003@hotmail.com,Ishita Nair,2026-03-17 07:00:00,378.47,2,Cappuccino,online
pos,POS-0002602,7564706986,asha.iyer1177@gmail.com,Asha Iyer,2026-01-07 05:00:00,680.99,2,Cold Brew,CHE-01
pos,POS-0002603,9875407996,rakesh_mishra1260@hotmail.com,Rakesh Mishra,2026-04-30 21:00:00,1389.38,1,Merchandise,PUN-01
pos,POS-0002604,7891397175,bhavanaverma1435@rediffmail.com,Bhavana Verma,2026-04-18 18:00:00,323.79,2,Pastry,MUM-01
loyalty,LOY-0002605,9306761075,karthik_nair1350@outlook.com,Karthik Nair,2026-01-19 05:00:00,3689.81,2,Bulk Order,online
pos,POS-0002606,7355336108,hemantkumar473@yahoo.com,Hemant Kumar,2026-05-28 23:00:00,2357.62,1,Bulk Order,MUM-02
pos,POS-0002607,8352752143,ashajoshi1231@gmail.com,Asha Joshi,2026-05-25 06:00:00,426.27,2,Cappuccino,PUN-01
pos,POS-0002608,7659029893,pranav.bansal507@yahoo.com,Pranav Bansal,2026-05-28 15:00:00,2996.5,2,Merchandise,BLR-03
ecommerce,ECO-0002609,8861662883,anilbhat488@rediffmail.com,Anil Bhat,2025-11-25 23:00:00,599.79,2,Cappuccino,online
loyalty,LOY-0002610,9307682349,geetaali70@gmail.com,Geeta Ali,2025-07-01 11:00:00,179.03,1,Pastry,online
pos,POS-0002611,7564706986,asha.iyer1177@gmail.com,Asha Iyer,2026-04-29 23:00:00,208.03,1,Espresso,BLR-02
ecommerce,ECO-0002612,8023255223,vikram.pillai1412@yahoo.com,Vikram Pillai,2026-02-21 14:00:00,584.64,1,Coffee Beans 250g,online
ecommerce,ECO-0002613,8760488406,rekhashah920@yahoo.com,Rekha Shah,2026-04-30 05:00:00,520.09,2,Sandwich,online
pos,POS-0002614,7588128459,naveennair93@rediffmail.com,Naveen Nair,2026-01-11 01:00:00,872.15,1,Merchandise,BLR-02
pos,POS-0002615,9058199059,mohankrishnan787@gmail.com,Mohan Krishnan,2026-05-23 20:00:00,563.07,3,Espresso,MUM-01
loyalty,LOY-0002616,8689842661,mahesh.reddy690@gmail.com,Mahesh Reddy,2025-12-12 21:00:00,251.62,1,Cold Brew,online
ecommerce,ECO-0002617,7825434354,sandeep.roy478@yahoo.com,Sandeep Roy,2026-03-04 07:00:00,171.54,1,Sandwich,online
pos,POS-0002618,8989705388,rohit.bose1296@yahoo.com,Rohit Bose,2026-03-04 07:00:00,486.57,2,Pastry,MUM-02
ecommerce,ECO-0002619,7675245175,ayesha.desai1378@hotmail.com,Ayesha Desai,2026-03-01 18:00:00,672.84,2,Cappuccino,online
pos,POS-0002620,7164429261,smita.saxena866@gmail.com,Smita Saxena,2026-01-07 13:00:00,4207.88,1,Bulk Order,BLR-02
ecommerce,ECO-0002621,9283368026,sandeeptiwari444@yahoo.com,Sandeep Tiwari,2025-10-25 21:00:00,210.49,1,Pastry,online
ecommerce,ECO-0002622,7698043031,priyajoshi1275@yahoo.com,Priya Joshi,2025-12-15 02:00:00,2530.37,4,Coffee Beans 250g,online
ecommerce,ECO-0002623,9116940178,aishwarya.yadav1201@hotmail.com,Aishwarya Yadav,2026-03-28 11:00:00,255.25,1,Cappuccino,online
loyalty,LOY-0002624,7048591914,deepaktrivedi157@gmail.com,Deepak Trivedi,2026-04-02 04:00:00,8107.78,3,Bulk Order,online
loyalty,LOY-0002625,8852031987,siddharth.desai626@rediffmail.com,Siddharth Desai,2026-04-28 04:00:00,231.38,1,Sandwich,online
ecommerce,ECO-0002626,8780894229,vikram_gupta1182@rediffmail.com,Vikram Gupta,2026-06-05 22:00:00,237.02,1,Espresso,online
pos,POS-0002627,8884986103,snehadas1267@hotmail.com,Sneha Das,2026-05-09 00:00:00,378.86,2,Cappuccino,BLR-01
ecommerce,ECO-0002628,7373213569,divyapandey997@rediffmail.com,Divya Pandey,2026-05-20 16:00:00,2765.11,2,Merchandise,online
ecommerce,ECO-0002629,8208742325,bhavana_nair508@yahoo.com,Bhavana Nair,2026-06-04 12:00:00,308.58,1,Sandwich,online
ecommerce,ECO-0002630,8106789243,ananya_verma1391@rediffmail.com,Ananya Verma,2026-04-29 11:00:00,176.66,1,Pastry,online
loyalty,LOY-0002631,7761294300,aishwaryaverma555@outlook.com,Aishwarya Verma,2026-02-27 06:00:00,308.68,1,Cold Brew,online
ecommerce,ECO-0002632,8706761617,pooja_hussain56@outlook.com,Pooja Hussain,2026-05-27 20:00:00,359.64,1,Cold Brew,online
loyalty,LOY-0002633,8775936460,gauravsingh726@gmail.com,Gaurav Singh,2026-04-02 05:00:00,751.14,1,Merchandise,online
loyalty,LOY-0002634,8241086528,aditya_saxena1089@hotmail.com,Aditya Saxena,2026-05-27 06:00:00,426.14,1,Merchandise,online
pos,POS-0002635,7159296740,sanjay_roy1042@outlook.com,Sanjay Roy,2026-05-16 23:00:00,562.98,1,Coffee Beans 250g,MUM-02
ecommerce,ECO-0002636,8199517308,jaya.sheikh1021@rediffmail.com,Jaya Sheikh,2026-05-17 10:00:00,95.5,1,Pastry,online
ecommerce,ECO-0002637,8813702517,sandeep_sen378@outlook.com,Sandeep Sen,2025-11-28 12:00:00,661.26,2,Sandwich,online
pos,POS-0002638,7967094162,neha_verma597@rediffmail.com,Neha Verma,2026-04-08 05:00:00,2464.79,3,Merchandise,BLR-01
loyalty,LOY-0002639,8912655802,soniamehta242@outlook.com,Sonia Mehta,2026-03-08 06:00:00,439.31,3,Pastry,online
ecommerce,ECO-0002640,7587525174,harish.reddy717@gmail.com,Harish Reddy,2025-11-07 20:00:00,314.61,1,Sandwich,online
loyalty,LOY-0002641,7375777411,madhuri_sen125@outlook.com,Madhuri Sen,2026-02-12 13:00:00,1584.18,2,Merchandise,online
ecommerce,ECO-0002642,9660871424,riya_hussain150@yahoo.com,Riya Hussain,2026-06-08 05:00:00,343.98,1,Cold Brew,online
pos,POS-0002643,7767313856,sanjay_reddy1315@hotmail.com,Sanjay Reddy,2025-09-01 17:00:00,760.51,2,Sandwich,BLR-03
ecommerce,ECO-0002644,8679174516,saurabhhussain587@hotmail.com,Saurabh Hussain,2025-01-09 12:00:00,569.12,2,Espresso,online
pos,POS-0002645,9184995201,sapna.pillai1466@yahoo.com,Sapna Pillai,2026-05-07 18:00:00,1181.42,2,Coffee Beans 250g,CHE-01
pos,POS-0002646,7539271844,harish_agarwal148@yahoo.com,Harish Agarwal,2026-04-02 17:00:00,266.61,1,Cappuccino,DEL-02
pos,POS-0002647,9742099010,latha_pandey538@hotmail.com,Latha Pandey,2026-05-19 04:00:00,740.85,2,Sandwich,BLR-02
loyalty,LOY-0002648,7246615702,yash.pillai1377@hotmail.com,Yash Pillai,2026-05-24 17:00:00,221.33,1,Pastry,online
pos,POS-0002649,9841089323,meera_trivedi803@hotmail.com,Meera Trivedi,2026-05-30 15:00:00,184.17,1,Sandwich,HYD-01
loyalty,LOY-0002650,8811357064,amit.naidu410@outlook.com,Amit Naidu,2026-02-21 18:00:00,389.44,1,Sandwich,online
loyalty,LOY-0002651,9617506989,soniachatterjee655@hotmail.com,Sonia Chatterjee,2026-03-18 17:00:00,247.86,1,Espresso,online
pos,POS-0002652,8604490567,bhavana_krishnan813@yahoo.com,Bhavana Krishnan,2026-02-05 13:00:00,2769.57,2,Merchandise,MUM-01
pos,POS-0002653,9538264913,ritu_joshi180@gmail.com,Ritu Joshi,2025-07-14 20:00:00,432.08,3,Pastry,MUM-01
pos,POS-0002654,7588128459,naveennair93@rediffmail.com,Naveen Nair,2025-12-14 13:00:00,297.14,1,Espresso,MUM-02
ecommerce,ECO-0002655,9945462350,ananyaali227@gmail.com,Ananya Ali,2026-05-18 22:00:00,271.24,1,Cappuccino,online
pos,POS-0002656,8421259321,abhishekbansal162@gmail.com,Abhishek Bansal,2026-01-31 16:00:00,1132.1,1,Merchandise,CHE-01
